field,month,year,age,tempo,temperature,Precipitation,solo,Id
13,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,7341
13,3,2013,12,3/2013,26.561,428.42,0.3507825,7342
13,4,2013,12,4/2013,26.497,362.5,0.3562875,7343
13,5,2013,12,5/2013,26.672,343.73,0.35729999999999995,7344
13,6,2013,12,6/2013,27.006,164.63,0.32779,7345
13,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,7346
13,8,2013,12,8/2013,27.651,179.91,0.3133825,7347
13,9,2013,12,9/2013,27.962,110.16,0.313295,7348
13,10,2013,12,10/2013,28.708,135.25,0.2779775,7349
13,11,2013,12,11/2013,28.15,209.96,0.27382000000000006,7350
13,12,2013,12,12/2013,28.444,237.45,0.26900749999999995,7351
13,1,2014,13,1/2014,26.869,383.1,0.2803,7352
13,2,2014,13,2/2014,26.026,557.09,0.3385325,7353
13,3,2014,13,3/2014,26.283,528,0.3499675,7354
13,4,2014,13,4/2014,26.563,421.1,0.353245,7355
13,5,2014,13,5/2014,26.576,263.33,0.3611525,7356
13,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,7357
13,7,2014,13,7/2014,26.973,175.39,0.347575,7358
13,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,7359
13,9,2014,13,9/2014,27.873,119.45,0.28923,7360
13,10,2014,13,10/2014,28.235,184.4,0.285095,7361
13,11,2014,13,11/2014,28.862,42.798,0.26914,7362
13,12,2014,13,12/2014,28.394,236.18,0.27065,7363
13,1,2015,14,1/2015,26.917,404,0.29011499999999996,7364
13,2,2015,14,2/2015,26.462,419.06,0.31074500000000005,7365
13,3,2015,14,3/2015,26.333,504.94,0.3387425,7366
13,4,2015,14,4/2015,26.599,438.5,0.34731,7367
13,5,2015,14,5/2015,27.064,333.27,0.346955,7368
13,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7369
13,7,2015,14,7/2015,27.247,188.71,0.32359,7370
13,8,2015,14,8/2015,28.373,33.479,0.2962475,7371
13,9,2015,14,9/2015,28.951,91.391,0.2729725,7372
13,10,2015,14,10/2015,29.255,109.23,0.2676475,7373
13,11,2015,14,11/2015,29.513,29.014,0.261615,7374
13,12,2015,14,12/2015,28.695,207.4,0.264985,7375
13,1,2016,15,1/2016,27.307,270.93,0.2929075,7376
13,2,2016,15,2/2016,26.916,425.24,0.322225,7377
13,3,2016,15,3/2016,27.041,520.17,0.34161749999999996,7378
13,4,2016,15,4/2016,27.415,351.88,0.34963,7379
13,5,2016,15,5/2016,27.738,370.67,0.332395,7380
13,6,2016,15,6/2016,27.711,130.13,0.31434249999999997,7381
13,7,2016,15,7/2016,27.632,149.84,0.305595,7382
13,8,2016,15,8/2016,28.707,90.844,0.281025,7383
13,9,2016,15,9/2016,28.659,99.864,0.2684825,7384
13,10,2016,15,10/2016,28.946,288.39,0.256625,7385
13,11,2016,15,11/2016,29.068,42.759,0.2531575,7386
13,12,2016,15,12/2016,27.697,310.73,0.2684625,7387
14,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,7388
14,2,2012,11,2/2012,26.549,478.91,0.2819575,7389
14,3,2012,11,3/2012,26.234,459.26,0.330365,7390
14,4,2012,11,4/2012,26.94,346.79,0.33424,7391
14,5,2012,11,5/2012,27.329,228.67,0.326335,7392
14,6,2012,11,6/2012,27.131,121.62,0.3095575,7393
14,7,2012,11,7/2012,26.892,116.7,0.3289025,7394
14,8,2012,11,8/2012,27.277,62.904,0.3072025,7395
14,10,2012,11,10/2012,29.649,88.05,0.23207,7396
14,11,2012,11,11/2012,29.815,47.664,0.2275675,7397
14,1,2013,12,1/2013,26.395,334.78,0.3064775,7398
14,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,7399
14,3,2013,12,3/2013,26.561,428.42,0.3507825,7400
14,4,2013,12,4/2013,26.497,362.5,0.3562875,7401
14,5,2013,12,5/2013,26.672,343.73,0.35729999999999995,7402
14,6,2013,12,6/2013,27.006,164.63,0.32779,7403
14,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,7404
14,8,2013,12,8/2013,27.651,179.91,0.3133825,7405
14,9,2013,12,9/2013,27.962,110.16,0.313295,7406
14,10,2013,12,10/2013,28.708,135.25,0.2779775,7407
14,11,2013,12,11/2013,28.15,209.96,0.27382000000000006,7408
14,12,2013,12,12/2013,28.444,237.45,0.26900749999999995,7409
14,1,2014,13,1/2014,26.869,383.1,0.2803,7410
14,2,2014,13,2/2014,26.026,557.09,0.3385325,7411
14,3,2014,13,3/2014,26.283,528,0.3499675,7412
14,4,2014,13,4/2014,26.563,421.1,0.353245,7413
14,5,2014,13,5/2014,26.576,263.33,0.3611525,7414
14,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,7415
14,7,2014,13,7/2014,26.973,175.39,0.347575,7416
14,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,7417
14,9,2014,13,9/2014,27.873,119.45,0.28923,7418
14,10,2014,13,10/2014,28.235,184.4,0.285095,7419
14,11,2014,13,11/2014,28.862,42.798,0.26914,7420
14,12,2014,13,12/2014,28.394,236.18,0.27065,7421
14,1,2015,14,1/2015,26.917,404,0.29011499999999996,7422
14,2,2015,14,2/2015,26.462,419.06,0.31074500000000005,7423
14,3,2015,14,3/2015,26.333,504.94,0.3387425,7424
14,4,2015,14,4/2015,26.599,438.5,0.34731,7425
14,5,2015,14,5/2015,27.064,333.27,0.346955,7426
14,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7427
14,7,2015,14,7/2015,27.247,188.71,0.32359,7428
14,8,2015,14,8/2015,28.373,33.479,0.2962475,7429
14,9,2015,14,9/2015,28.951,91.391,0.2729725,7430
14,10,2015,14,10/2015,29.255,109.23,0.2676475,7431
14,11,2015,14,11/2015,29.513,29.014,0.261615,7432
14,12,2015,14,12/2015,28.695,207.4,0.264985,7433
14,1,2016,15,1/2016,27.307,270.93,0.2929075,7434
14,2,2016,15,2/2016,26.916,425.24,0.322225,7435
14,3,2016,15,3/2016,27.041,520.17,0.34161749999999996,7436
14,4,2016,15,4/2016,27.415,351.88,0.34963,7437
14,5,2016,15,5/2016,27.738,370.67,0.332395,7438
14,6,2016,15,6/2016,27.711,130.13,0.31434249999999997,7439
14,7,2016,15,7/2016,27.632,149.84,0.305595,7440
14,8,2016,15,8/2016,28.707,90.844,0.281025,7441
14,9,2016,15,9/2016,28.659,99.864,0.2684825,7442
14,10,2016,15,10/2016,28.946,288.39,0.256625,7443
14,11,2016,15,11/2016,29.068,42.759,0.2531575,7444
14,12,2016,15,12/2016,27.697,310.73,0.2684625,7445
15,1,2012,11,1/2012,27.485,380.6,0.25029250000000003,7446
15,2,2012,11,2/2012,26.549,471.37,0.2819575,7447
15,3,2012,11,3/2012,26.234,459.92,0.330365,7448
15,4,2012,11,4/2012,26.94,345.75,0.33424,7449
15,5,2012,11,5/2012,27.329,228.45,0.326335,7450
15,6,2012,11,6/2012,27.131,120.39,0.3095575,7451
15,7,2012,11,7/2012,26.892,120.56,0.3289025,7452
15,8,2012,11,8/2012,27.277,61.441,0.3072025,7453
15,10,2012,11,10/2012,29.649,85.536,0.23207,7454
15,11,2012,11,11/2012,29.815,45.405,0.2275675,7455
15,1,2013,12,1/2013,26.395,334.95,0.3064775,7456
15,2,2013,12,2/2013,26.246,626.85,0.33721999999999996,7457
15,3,2013,12,3/2013,26.561,427.2,0.3507825,7458
15,4,2013,12,4/2013,26.497,365.9,0.3562875,7459
15,5,2013,12,5/2013,26.672,351.26,0.35729999999999995,7460
15,6,2013,12,6/2013,27.006,170.08,0.32779,7461
15,7,2013,12,7/2013,26.365,200.46,0.33575750000000004,7462
15,8,2013,12,8/2013,27.651,166.88,0.3133825,7463
15,9,2013,12,9/2013,27.962,93.018,0.313295,7464
15,10,2013,12,10/2013,28.708,135.02,0.2779775,7465
15,11,2013,12,11/2013,28.15,212.15,0.27382000000000006,7466
15,12,2013,12,12/2013,28.444,228.33,0.26900749999999995,7467
15,1,2014,13,1/2014,26.869,387.37,0.2803,7468
15,2,2014,13,2/2014,26.026,558.34,0.3385325,7469
15,3,2014,13,3/2014,26.283,519.29,0.3499675,7470
15,4,2014,13,4/2014,26.563,422.23,0.353245,7471
15,5,2014,13,5/2014,26.576,274.79,0.3611525,7472
15,6,2014,13,6/2014,27.016,212.76,0.35194250000000005,7473
15,7,2014,13,7/2014,26.973,172.66,0.347575,7474
15,8,2014,13,8/2014,27.56,119.55,0.31989999999999996,7475
15,9,2014,13,9/2014,27.873,116.9,0.28923,7476
15,10,2014,13,10/2014,28.235,183.28,0.285095,7477
15,11,2014,13,11/2014,28.862,44.426,0.26914,7478
15,12,2014,13,12/2014,28.394,229.41,0.27065,7479
15,1,2015,14,1/2015,26.917,397.46,0.29011499999999996,7480
15,2,2015,14,2/2015,26.462,419.55,0.31074500000000005,7481
15,3,2015,14,3/2015,26.333,497.97,0.3387425,7482
15,4,2015,14,4/2015,26.599,439.06,0.34731,7483
15,5,2015,14,5/2015,27.064,335.66,0.346955,7484
15,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7485
15,7,2015,14,7/2015,27.247,192.01,0.32359,7486
15,8,2015,14,8/2015,28.373,34.278,0.2962475,7487
15,9,2015,14,9/2015,28.951,92.948,0.2729725,7488
15,10,2015,14,10/2015,29.255,112.9,0.2676475,7489
15,11,2015,14,11/2015,29.513,29.354,0.261615,7490
15,12,2015,14,12/2015,28.695,204.15,0.264985,7491
15,1,2016,15,1/2016,27.307,260.62,0.2929075,7492
15,2,2016,15,2/2016,26.916,413.24,0.322225,7493
15,3,2016,15,3/2016,27.041,506.46,0.34161749999999996,7494
15,4,2016,15,4/2016,27.415,370.83,0.34963,7495
15,5,2016,15,5/2016,27.738,400.98,0.332395,7496
15,6,2016,15,6/2016,27.711,124.96,0.31434249999999997,7497
15,7,2016,15,7/2016,27.632,137.58,0.305595,7498
15,8,2016,15,8/2016,28.707,87.389,0.281025,7499
15,9,2016,15,9/2016,28.659,92.104,0.2684825,7500
15,10,2016,15,10/2016,28.946,291.82,0.256625,7501
15,11,2016,15,11/2016,29.068,40.031,0.2531575,7502
15,12,2016,15,12/2016,27.697,316.35,0.2684625,7503
16,1,2012,11,1/2012,27.485,380.6,0.25029250000000003,7504
16,2,2012,11,2/2012,26.549,471.37,0.2819575,7505
16,3,2012,11,3/2012,26.234,459.92,0.330365,7506
16,4,2012,11,4/2012,26.94,345.75,0.33424,7507
16,5,2012,11,5/2012,27.329,228.45,0.326335,7508
16,6,2012,11,6/2012,27.131,120.39,0.3095575,7509
16,7,2012,11,7/2012,26.892,120.56,0.3289025,7510
16,8,2012,11,8/2012,27.277,61.441,0.3072025,7511
16,11,2012,11,11/2012,29.815,45.405,0.2275675,7512
16,12,2012,11,12/2012,27.974,209.58,0.24805,7513
16,1,2013,12,1/2013,26.395,334.95,0.3064775,7514
16,2,2013,12,2/2013,26.246,626.85,0.33721999999999996,7515
16,3,2013,12,3/2013,26.561,427.2,0.3507825,7516
16,4,2013,12,4/2013,26.497,365.9,0.3562875,7517
16,5,2013,12,5/2013,26.672,351.26,0.35729999999999995,7518
16,6,2013,12,6/2013,27.006,170.08,0.32779,7519
16,7,2013,12,7/2013,26.365,200.46,0.33575750000000004,7520
16,8,2013,12,8/2013,27.651,166.88,0.3133825,7521
16,9,2013,12,9/2013,27.962,93.018,0.313295,7522
16,10,2013,12,10/2013,28.708,135.02,0.2779775,7523
16,11,2013,12,11/2013,28.15,212.15,0.27382000000000006,7524
16,12,2013,12,12/2013,28.444,228.33,0.26900749999999995,7525
16,1,2014,13,1/2014,26.869,387.37,0.2803,7526
16,2,2014,13,2/2014,26.026,558.34,0.3385325,7527
16,3,2014,13,3/2014,26.283,519.29,0.3499675,7528
16,4,2014,13,4/2014,26.563,422.23,0.353245,7529
16,5,2014,13,5/2014,26.576,274.79,0.3611525,7530
16,6,2014,13,6/2014,27.016,212.76,0.35194250000000005,7531
16,7,2014,13,7/2014,26.973,172.66,0.347575,7532
16,8,2014,13,8/2014,27.56,119.55,0.31989999999999996,7533
16,9,2014,13,9/2014,27.873,116.9,0.28923,7534
16,10,2014,13,10/2014,28.235,183.28,0.285095,7535
16,11,2014,13,11/2014,28.862,44.426,0.26914,7536
16,12,2014,13,12/2014,28.394,229.41,0.27065,7537
16,1,2015,14,1/2015,26.917,397.46,0.29011499999999996,7538
16,2,2015,14,2/2015,26.462,419.55,0.31074500000000005,7539
16,3,2015,14,3/2015,26.333,497.97,0.3387425,7540
16,4,2015,14,4/2015,26.599,439.06,0.34731,7541
16,5,2015,14,5/2015,27.064,335.66,0.346955,7542
16,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7543
16,7,2015,14,7/2015,27.247,192.01,0.32359,7544
16,8,2015,14,8/2015,28.373,34.278,0.2962475,7545
16,9,2015,14,9/2015,28.951,92.948,0.2729725,7546
16,10,2015,14,10/2015,29.255,112.9,0.2676475,7547
16,11,2015,14,11/2015,29.513,29.354,0.261615,7548
16,12,2015,14,12/2015,28.695,204.15,0.264985,7549
16,1,2016,15,1/2016,27.307,260.62,0.2929075,7550
16,2,2016,15,2/2016,26.916,413.24,0.322225,7551
16,3,2016,15,3/2016,27.041,506.46,0.34161749999999996,7552
16,4,2016,15,4/2016,27.415,370.83,0.34963,7553
16,5,2016,15,5/2016,27.738,400.98,0.332395,7554
16,6,2016,15,6/2016,27.711,124.96,0.31434249999999997,7555
16,7,2016,15,7/2016,27.632,137.58,0.305595,7556
16,8,2016,15,8/2016,28.707,87.389,0.281025,7557
16,9,2016,15,9/2016,28.659,92.104,0.2684825,7558
16,10,2016,15,10/2016,28.946,291.82,0.256625,7559
16,11,2016,15,11/2016,29.068,40.031,0.2531575,7560
16,12,2016,15,12/2016,27.697,316.35,0.2684625,7561
17,1,2012,11,1/2012,27.485,380.6,0.25029250000000003,7562
17,2,2012,11,2/2012,26.549,471.37,0.2819575,7563
17,3,2012,11,3/2012,26.234,459.92,0.330365,7564
17,4,2012,11,4/2012,26.94,345.75,0.33424,7565
17,5,2012,11,5/2012,27.329,228.45,0.326335,7566
17,6,2012,11,6/2012,27.131,120.39,0.3095575,7567
17,7,2012,11,7/2012,26.892,120.56,0.3289025,7568
17,8,2012,11,8/2012,27.277,61.441,0.3072025,7569
17,11,2012,11,11/2012,29.815,45.405,0.2275675,7570
17,12,2012,11,12/2012,27.974,209.58,0.24805,7571
17,1,2013,12,1/2013,26.395,334.95,0.3064775,7572
17,2,2013,12,2/2013,26.246,626.85,0.33721999999999996,7573
17,3,2013,12,3/2013,26.561,427.2,0.3507825,7574
17,4,2013,12,4/2013,26.497,365.9,0.3562875,7575
17,5,2013,12,5/2013,26.672,351.26,0.35729999999999995,7576
17,6,2013,12,6/2013,27.006,170.08,0.32779,7577
17,7,2013,12,7/2013,26.365,200.46,0.33575750000000004,7578
17,8,2013,12,8/2013,27.651,166.88,0.3133825,7579
17,9,2013,12,9/2013,27.962,93.018,0.313295,7580
17,10,2013,12,10/2013,28.708,135.02,0.2779775,7581
17,11,2013,12,11/2013,28.15,212.15,0.27382000000000006,7582
17,12,2013,12,12/2013,28.444,228.33,0.26900749999999995,7583
17,1,2014,13,1/2014,26.869,387.37,0.2803,7584
17,2,2014,13,2/2014,26.026,558.34,0.3385325,7585
17,3,2014,13,3/2014,26.283,519.29,0.3499675,7586
17,4,2014,13,4/2014,26.563,422.23,0.353245,7587
17,5,2014,13,5/2014,26.576,274.79,0.3611525,7588
17,6,2014,13,6/2014,27.016,212.76,0.35194250000000005,7589
17,7,2014,13,7/2014,26.973,172.66,0.347575,7590
17,8,2014,13,8/2014,27.56,119.55,0.31989999999999996,7591
17,9,2014,13,9/2014,27.873,116.9,0.28923,7592
17,10,2014,13,10/2014,28.235,183.28,0.285095,7593
17,11,2014,13,11/2014,28.862,44.426,0.26914,7594
17,12,2014,13,12/2014,28.394,229.41,0.27065,7595
17,1,2015,14,1/2015,26.917,397.46,0.29011499999999996,7596
17,2,2015,14,2/2015,26.462,419.55,0.31074500000000005,7597
17,3,2015,14,3/2015,26.333,497.97,0.3387425,7598
17,4,2015,14,4/2015,26.599,439.06,0.34731,7599
17,5,2015,14,5/2015,27.064,335.66,0.346955,7600
17,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7601
17,7,2015,14,7/2015,27.247,192.01,0.32359,7602
17,8,2015,14,8/2015,28.373,34.278,0.2962475,7603
17,9,2015,14,9/2015,28.951,92.948,0.2729725,7604
17,10,2015,14,10/2015,29.255,112.9,0.2676475,7605
17,11,2015,14,11/2015,29.513,29.354,0.261615,7606
17,12,2015,14,12/2015,28.695,204.15,0.264985,7607
17,1,2016,15,1/2016,27.307,260.62,0.2929075,7608
17,2,2016,15,2/2016,26.916,413.24,0.322225,7609
17,3,2016,15,3/2016,27.041,506.46,0.34161749999999996,7610
17,4,2016,15,4/2016,27.415,370.83,0.34963,7611
17,5,2016,15,5/2016,27.738,400.98,0.332395,7612
17,6,2016,15,6/2016,27.711,124.96,0.31434249999999997,7613
17,7,2016,15,7/2016,27.632,137.58,0.305595,7614
17,8,2016,15,8/2016,28.707,87.389,0.281025,7615
17,9,2016,15,9/2016,28.659,92.104,0.2684825,7616
17,10,2016,15,10/2016,28.946,291.82,0.256625,7617
17,11,2016,15,11/2016,29.068,40.031,0.2531575,7618
17,12,2016,15,12/2016,27.697,316.35,0.2684625,7619
18,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,7620
18,2,2012,11,2/2012,26.549,478.91,0.2819575,7621
18,3,2012,11,3/2012,26.234,459.26,0.330365,7622
18,5,2012,11,5/2012,27.329,228.67,0.326335,7623
18,6,2012,11,6/2012,27.131,121.62,0.3095575,7624
18,7,2012,11,7/2012,26.892,116.7,0.3289025,7625
18,8,2012,11,8/2012,27.277,62.904,0.3072025,7626
18,9,2012,11,9/2012,28.32,69.999,0.26724,7627
18,10,2012,11,10/2012,29.649,88.05,0.23207,7628
18,11,2012,11,11/2012,29.815,47.664,0.2275675,7629
18,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,7630
18,3,2013,12,3/2013,26.561,428.42,0.3507825,7631
18,4,2013,12,4/2013,26.497,362.5,0.3562875,7632
18,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,7633
18,1,2014,13,1/2014,26.869,383.1,0.2803,7634
18,2,2014,13,2/2014,26.026,557.09,0.3385325,7635
18,3,2014,13,3/2014,26.283,528,0.3499675,7636
18,4,2014,13,4/2014,26.563,421.1,0.353245,7637
18,5,2014,13,5/2014,26.576,263.33,0.3611525,7638
18,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,7639
18,7,2014,13,7/2014,26.973,175.39,0.347575,7640
18,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,7641
18,9,2014,13,9/2014,27.873,119.45,0.28923,7642
18,10,2014,13,10/2014,28.235,184.4,0.285095,7643
18,11,2014,13,11/2014,28.862,42.798,0.26914,7644
18,12,2014,13,12/2014,28.394,236.18,0.27065,7645
18,1,2015,14,1/2015,26.917,404,0.29011499999999996,7646
18,3,2015,14,3/2015,26.333,504.94,0.3387425,7647
18,4,2015,14,4/2015,26.599,438.5,0.34731,7648
18,5,2015,14,5/2015,27.064,333.27,0.346955,7649
18,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7650
18,7,2015,14,7/2015,27.247,188.71,0.32359,7651
18,8,2015,14,8/2015,28.373,33.479,0.2962475,7652
18,9,2015,14,9/2015,28.951,91.391,0.2729725,7653
18,10,2015,14,10/2015,29.255,109.23,0.2676475,7654
18,11,2015,14,11/2015,29.513,29.014,0.261615,7655
18,12,2015,14,12/2015,28.695,207.4,0.264985,7656
18,1,2016,15,1/2016,27.307,270.93,0.2929075,7657
18,2,2016,15,2/2016,26.916,425.24,0.322225,7658
18,3,2016,15,3/2016,27.041,520.17,0.34161749999999996,7659
18,4,2016,15,4/2016,27.415,351.88,0.34963,7660
18,5,2016,15,5/2016,27.738,370.67,0.332395,7661
18,6,2016,15,6/2016,27.711,130.13,0.31434249999999997,7662
18,7,2016,15,7/2016,27.632,149.84,0.305595,7663
18,8,2016,15,8/2016,28.707,90.844,0.281025,7664
18,9,2016,15,9/2016,28.659,99.864,0.2684825,7665
18,10,2016,15,10/2016,28.946,288.39,0.256625,7666
18,11,2016,15,11/2016,29.068,42.759,0.2531575,7667
18,12,2016,15,12/2016,27.697,310.73,0.2684625,7668
19,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,7669
19,2,2012,11,2/2012,26.549,478.91,0.2819575,7670
19,3,2012,11,3/2012,26.234,459.26,0.330365,7671
19,5,2012,11,5/2012,27.329,228.67,0.326335,7672
19,6,2012,11,6/2012,27.131,121.62,0.3095575,7673
19,7,2012,11,7/2012,26.892,116.7,0.3289025,7674
19,8,2012,11,8/2012,27.277,62.904,0.3072025,7675
19,9,2012,11,9/2012,28.32,69.999,0.26724,7676
19,10,2012,11,10/2012,29.649,88.05,0.23207,7677
19,11,2012,11,11/2012,29.815,47.664,0.2275675,7678
19,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,7679
19,3,2013,12,3/2013,26.561,428.42,0.3507825,7680
19,4,2013,12,4/2013,26.497,362.5,0.3562875,7681
19,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,7682
19,1,2014,13,1/2014,26.869,383.1,0.2803,7683
19,2,2014,13,2/2014,26.026,557.09,0.3385325,7684
19,3,2014,13,3/2014,26.283,528,0.3499675,7685
19,4,2014,13,4/2014,26.563,421.1,0.353245,7686
19,5,2014,13,5/2014,26.576,263.33,0.3611525,7687
19,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,7688
19,7,2014,13,7/2014,26.973,175.39,0.347575,7689
19,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,7690
19,9,2014,13,9/2014,27.873,119.45,0.28923,7691
19,10,2014,13,10/2014,28.235,184.4,0.285095,7692
19,11,2014,13,11/2014,28.862,42.798,0.26914,7693
19,12,2014,13,12/2014,28.394,236.18,0.27065,7694
19,1,2015,14,1/2015,26.917,404,0.29011499999999996,7695
19,2,2015,14,2/2015,26.462,419.06,0.31074500000000005,7696
19,3,2015,14,3/2015,26.333,504.94,0.3387425,7697
19,4,2015,14,4/2015,26.599,438.5,0.34731,7698
19,5,2015,14,5/2015,27.064,333.27,0.346955,7699
19,6,2015,14,6/2015,27.173,150.53,0.33682249999999997,7700
19,7,2015,14,7/2015,27.247,188.71,0.32359,7701
19,8,2015,14,8/2015,28.373,33.479,0.2962475,7702
19,9,2015,14,9/2015,28.951,91.391,0.2729725,7703
19,10,2015,14,10/2015,29.255,109.23,0.2676475,7704
19,11,2015,14,11/2015,29.513,29.014,0.261615,7705
19,12,2015,14,12/2015,28.695,207.4,0.264985,7706
19,1,2016,15,1/2016,27.307,270.93,0.2929075,7707
19,2,2016,15,2/2016,26.916,425.24,0.322225,7708
19,3,2016,15,3/2016,27.041,520.17,0.34161749999999996,7709
19,4,2016,15,4/2016,27.415,351.88,0.34963,7710
19,5,2016,15,5/2016,27.738,370.67,0.332395,7711
19,6,2016,15,6/2016,27.711,130.13,0.31434249999999997,7712
19,7,2016,15,7/2016,27.632,149.84,0.305595,7713
19,8,2016,15,8/2016,28.707,90.844,0.281025,7714
19,9,2016,15,9/2016,28.659,99.864,0.2684825,7715
19,10,2016,15,10/2016,28.946,288.39,0.256625,7716
19,11,2016,15,11/2016,29.068,42.759,0.2531575,7717
19,12,2016,15,12/2016,27.697,310.73,0.2684625,7718
20,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,7719
20,2,2012,11,2/2012,26.549,478.91,0.2819575,7720
20,3,2012,11,3/2012,26.234,459.26,0.330365,7721
20,5,2012,11,5/2012,27.329,228.67,0.326335,7722
20,6,2012,11,6/2012,27.131,121.62,0.3095575,7723
20,7,2012,11,7/2012,26.892,116.7,0.3289025,7724
20,8,2012,11,8/2012,27.277,62.904,0.3072025,7725
20,9,2012,11,9/2012,28.32,69.999,0.26724,7726
20,10,2012,11,10/2012,29.649,88.05,0.23207,7727
20,11,2012,11,11/2012,29.815,47.664,0.2275675,7728
20,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,7729
20,3,2013,12,3/2013,26.561,428.42,0.3507825,7730
20,4,2013,12,4/2013,26.497,362.5,0.3562875,7731
20,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,7732
20,1,2014,13,1/2014,26.869,383.1,0.2803,7733
20,2,2014,13,2/2014,26.026,557.09,0.3385325,7734
20,3,2014,13,3/2014,26.283,528,0.3499675,7735
20,4,2014,13,4/2014,26.563,421.1,0.353245,7736
20,5,2014,13,5/2014,26.576,263.33,0.3611525,7737
20,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,7738
20,7,2014,13,7/2014,26.973,175.39,0.347575,7739
20,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,7740
20,9,2014,13,9/2014,27.873,119.45,0.28923,7741
20,10,2014,13,10/2014,28.235,184.4,0.285095,7742
20,11,2014,13,11/2014,28.862,42.798,0.26914,7743
20,12,2014,13,12/2014,28.394,236.18,0.27065,7744
20,1,2016,15,1/2016,27.307,270.93,0.2929075,7745
20,2,2016,15,2/2016,26.916,425.24,0.322225,7746
20,3,2016,15,3/2016,27.041,520.17,0.34161749999999996,7747
20,5,2016,15,5/2016,27.738,370.67,0.332395,7748
20,6,2016,15,6/2016,27.711,130.13,0.31434249999999997,7749
20,7,2016,15,7/2016,27.632,149.84,0.305595,7750
20,8,2016,15,8/2016,28.707,90.844,0.281025,7751
20,9,2016,15,9/2016,28.659,99.864,0.2684825,7752
20,10,2016,15,10/2016,28.946,288.39,0.256625,7753
20,11,2016,15,11/2016,29.068,42.759,0.2531575,7754
21,1,2012,11,1/2012,27.485,381.82,0.25029250000000003,7755
21,2,2012,11,2/2012,26.549,478.91,0.2819575,7756
21,3,2012,11,3/2012,26.234,459.26,0.330365,7757
21,4,2012,11,4/2012,26.94,346.79,0.33424,7758
21,5,2012,11,5/2012,27.329,228.67,0.326335,7759
21,6,2012,11,6/2012,27.131,121.62,0.3095575,7760
21,7,2012,11,7/2012,26.892,116.7,0.3289025,7761
21,8,2012,11,8/2012,27.277,62.904,0.3072025,7762
21,9,2012,11,9/2012,28.32,69.999,0.26724,7763
21,10,2012,11,10/2012,29.649,88.05,0.23207,7764
21,11,2012,11,11/2012,29.815,47.664,0.2275675,7765
21,2,2013,12,2/2013,26.246,637.73,0.33721999999999996,7766
21,3,2013,12,3/2013,26.561,428.42,0.3507825,7767
21,4,2013,12,4/2013,26.497,362.5,0.3562875,7768
21,7,2013,12,7/2013,26.365,200.52,0.33575750000000004,7769
21,1,2014,13,1/2014,26.869,383.1,0.2803,7770
21,2,2014,13,2/2014,26.026,557.09,0.3385325,7771
21,3,2014,13,3/2014,26.283,528,0.3499675,7772
21,4,2014,13,4/2014,26.563,421.1,0.353245,7773
21,5,2014,13,5/2014,26.576,263.33,0.3611525,7774
21,6,2014,13,6/2014,27.016,231.69,0.35194250000000005,7775
21,7,2014,13,7/2014,26.973,175.39,0.347575,7776
21,8,2014,13,8/2014,27.56,114.24,0.31989999999999996,7777
21,9,2014,13,9/2014,27.873,119.45,0.28923,7778
21,10,2014,13,10/2014,28.235,184.4,0.285095,7779
21,11,2014,13,11/2014,28.862,42.798,0.26914,7780
21,12,2014,13,12/2014,28.394,236.18,0.27065,7781
21,1,2015,14,1/2015,26.917,404,0.29011499999999996,7782
21,2,2015,14,2/2015,26.462,419.06,0.31074500000000005,7783
21,3,2015,14,3/2015,26.333,504.94,0.3387425,7784
21,4,2015,14,4/2015,26.599,438.5,0.34731,7785
21,7,2015,14,7/2015,27.247,188.71,0.32359,7786
21,8,2015,14,8/2015,28.373,33.479,0.2962475,7787
21,9,2015,14,9/2015,28.951,91.391,0.2729725,7788
